,position,driver_number,date,session_key,meeting_key
3232,5,11,2023-07-29T11:19:59.057000+00:00,9286,1216
3233,4,44,2023-07-29T11:19:59.057000+00:00,9286,1216
3234,2,55,2023-07-29T11:19:59.057000+00:00,9286,1216
3235,7,81,2023-07-29T11:19:59.057000+00:00,9286,1216
3236,4,1,2023-07-29T11:20:07.838000+00:00,9286,1216
3237,1,4,2023-07-29T11:20:07.838000+00:00,9286,1216
3238,7,10,2023-07-29T11:20:07.838000+00:00,9286,1216
3239,6,11,2023-07-29T11:20:07.838000+00:00,9286,1216
3240,2,16,2023-07-29T11:20:07.838000+00:00,9286,1216
3241,5,44,2023-07-29T11:20:07.838000+00:00,9286,1216
3242,3,55,2023-07-29T11:20:07.838000+00:00,9286,1216
3243,8,81,2023-07-29T11:20:07.838000+00:00,9286,1216
3244,5,1,2023-07-29T11:20:18.041000+00:00,9286,1216
3245,4,10,2023-07-29T11:20:18.041000+00:00,9286,1216
3246,7,11,2023-07-29T11:20:18.041000+00:00,9286,1216
3247,6,44,2023-07-29T11:20:18.041000+00:00,9286,1216
3248,6,1,2023-07-29T11:20:20.135000+00:00,9286,1216
3249,5,10,2023-07-29T11:20:20.135000+00:00,9286,1216
3250,8,11,2023-07-29T11:20:20.135000+00:00,9286,1216
3251,7,44,2023-07-29T11:20:20.135000+00:00,9286,1216
3252,4,55,2023-07-29T11:20:20.135000+00:00,9286,1216
3253,3,81,2023-07-29T11:20:20.135000+00:00,9286,1216
3254,7,1,2023-07-29T11:20:26.166000+00:00,9286,1216
3255,2,4,2023-07-29T11:20:26.166000+00:00,9286,1216
3256,6,10,2023-07-29T11:20:26.166000+00:00,9286,1216
3257,3,16,2023-07-29T11:20:26.166000+00:00,9286,1216
3258,1,44,2023-07-29T11:20:26.166000+00:00,9286,1216
3259,5,55,2023-07-29T11:20:26.166000+00:00,9286,1216
3260,4,81,2023-07-29T11:20:26.166000+00:00,9286,1216
3261,8,1,2023-07-29T11:20:31.010000+00:00,9286,1216
3262,9,11,2023-07-29T11:20:31.010000+00:00,9286,1216
3263,7,31,2023-07-29T11:20:31.010000+00:00,9286,1216
3264,9,1,2023-07-29T11:20:35.916000+00:00,9286,1216
3265,7,10,2023-07-29T11:20:35.916000+00:00,9286,1216
3266,10,11,2023-07-29T11:20:35.916000+00:00,9286,1216
3267,8,31,2023-07-29T11:20:35.916000+00:00,9286,1216
3268,6,63,2023-07-29T11:20:35.916000+00:00,9286,1216
3269,2,1,2023-07-29T11:20:40.478000+00:00,9286,1216
3270,3,4,2023-07-29T11:20:40.478000+00:00,9286,1216
3271,8,10,2023-07-29T11:20:40.478000+00:00,9286,1216
3272,4,16,2023-07-29T11:20:40.478000+00:00,9286,1216
3273,9,31,2023-07-29T11:20:40.478000+00:00,9286,1216
3274,6,55,2023-07-29T11:20:40.478000+00:00,9286,1216
3275,7,63,2023-07-29T11:20:40.478000+00:00,9286,1216
3276,5,81,2023-07-29T11:20:40.478000+00:00,9286,1216
3277,9,10,2023-07-29T11:20:51.666000+00:00,9286,1216
3278,8,11,2023-07-29T11:20:51.666000+00:00,9286,1216
3279,10,31,2023-07-29T11:20:51.666000+00:00,9286,1216
3280,8,10,2023-07-29T11:22:14.540000+00:00,9286,1216
3281,9,11,2023-07-29T11:22:14.540000+00:00,9286,1216
3282,9,10,2023-07-29T11:22:23.446000+00:00,9286,1216
3283,10,11,2023-07-29T11:22:23.446000+00:00,9286,1216
3284,5,16,2023-07-29T11:22:23.446000+00:00,9286,1216
3285,4,31,2023-07-29T11:22:23.446000+00:00,9286,1216
3286,7,55,2023-07-29T11:22:23.446000+00:00,9286,1216
3287,8,63,2023-07-29T11:22:23.446000+00:00,9286,1216
3288,6,81,2023-07-29T11:22:23.446000+00:00,9286,1216
3289,3,1,2023-07-29T11:22:41.993000+00:00,9286,1216
3290,4,4,2023-07-29T11:22:41.993000+00:00,9286,1216
3291,10,10,2023-07-29T11:22:41.993000+00:00,9286,1216
3292,1,11,2023-07-29T11:22:41.993000+00:00,9286,1216
3293,6,16,2023-07-29T11:22:41.993000+00:00,9286,1216
3294,5,31,2023-07-29T11:22:41.993000+00:00,9286,1216
3295,2,44,2023-07-29T11:22:41.993000+00:00,9286,1216
3296,8,55,2023-07-29T11:22:41.993000+00:00,9286,1216
3297,9,63,2023-07-29T11:22:41.993000+00:00,9286,1216
3298,7,81,2023-07-29T11:22:41.993000+00:00,9286,1216
3299,4,1,2023-07-29T11:24:04.273000+00:00,9286,1216
3300,5,4,2023-07-29T11:24:04.273000+00:00,9286,1216
3301,1,10,2023-07-29T11:24:04.273000+00:00,9286,1216
3302,2,11,2023-07-29T11:24:04.273000+00:00,9286,1216
3303,7,16,2023-07-29T11:24:04.273000+00:00,9286,1216
3304,6,31,2023-07-29T11:24:04.273000+00:00,9286,1216
3305,3,44,2023-07-29T11:24:04.273000+00:00,9286,1216
3306,9,55,2023-07-29T11:24:04.273000+00:00,9286,1216
3307,10,63,2023-07-29T11:24:04.273000+00:00,9286,1216
3308,8,81,2023-07-29T11:24:04.273000+00:00,9286,1216
3309,5,1,2023-07-29T11:24:13.898000+00:00,9286,1216
3310,6,4,2023-07-29T11:24:13.898000+00:00,9286,1216
3311,3,31,2023-07-29T11:24:13.898000+00:00,9286,1216
3312,4,44,2023-07-29T11:24:13.898000+00:00,9286,1216
3313,6,1,2023-07-29T11:24:26.601000+00:00,9286,1216
3314,7,4,2023-07-29T11:24:26.601000+00:00,9286,1216
3315,2,10,2023-07-29T11:24:26.601000+00:00,9286,1216
3316,3,11,2023-07-29T11:24:26.601000+00:00,9286,1216
3317,8,16,2023-07-29T11:24:26.601000+00:00,9286,1216
3318,4,31,2023-07-29T11:24:26.601000+00:00,9286,1216
3319,5,44,2023-07-29T11:24:26.601000+00:00,9286,1216
3320,1,55,2023-07-29T11:24:26.601000+00:00,9286,1216
3321,9,81,2023-07-29T11:24:26.601000+00:00,9286,1216
3322,7,1,2023-07-29T11:24:30.382000+00:00,9286,1216
3323,8,4,2023-07-29T11:24:30.382000+00:00,9286,1216
3324,3,10,2023-07-29T11:24:30.382000+00:00,9286,1216
3325,4,11,2023-07-29T11:24:30.382000+00:00,9286,1216
3326,2,16,2023-07-29T11:24:30.382000+00:00,9286,1216
3327,5,31,2023-07-29T11:24:30.382000+00:00,9286,1216
3328,6,44,2023-07-29T11:24:30.382000+00:00,9286,1216
3329,8,1,2023-07-29T11:24:33.116000+00:00,9286,1216
3330,3,4,2023-07-29T11:24:33.116000+00:00,9286,1216
3331,4,10,2023-07-29T11:24:33.116000+00:00,9286,1216
3332,5,11,2023-07-29T11:24:33.116000+00:00,9286,1216
3333,6,31,2023-07-29T11:24:33.116000+00:00,9286,1216
3334,7,44,2023-07-29T11:24:33.116000+00:00,9286,1216
3335,6,11,2023-07-29T11:24:37.429000+00:00,9286,1216
3336,7,31,2023-07-29T11:24:37.429000+00:00,9286,1216
3337,5,44,2023-07-29T11:24:37.429000+00:00,9286,1216
3338,9,1,2023-07-29T11:24:39.804000+00:00,9286,1216
3339,4,4,2023-07-29T11:24:39.804000+00:00,9286,1216
3340,5,10,2023-07-29T11:24:39.804000+00:00,9286,1216
3341,7,11,2023-07-29T11:24:39.804000+00:00,9286,1216
3342,3,16,2023-07-29T11:24:39.804000+00:00,9286,1216
3343,8,31,2023-07-29T11:24:39.804000+00:00,9286,1216
3344,6,44,2023-07-29T11:24:39.804000+00:00,9286,1216
3345,2,55,2023-07-29T11:24:39.804000+00:00,9286,1216
3346,1,81,2023-07-29T11:24:39.804000+00:00,9286,1216
3347,1,1,2023-07-29T11:24:45.788000+00:00,9286,1216
3348,5,4,2023-07-29T11:24:45.788000+00:00,9286,1216
3349,6,10,2023-07-29T11:24:45.788000+00:00,9286,1216
3350,8,11,2023-07-29T11:24:45.788000+00:00,9286,1216
3351,4,16,2023-07-29T11:24:45.788000+00:00,9286,1216
3352,9,31,2023-07-29T11:24:45.788000+00:00,9286,1216
3353,7,44,2023-07-29T11:24:45.788000+00:00,9286,1216
3354,3,55,2023-07-29T11:24:45.788000+00:00,9286,1216
3355,2,81,2023-07-29T11:24:45.788000+00:00,9286,1216
3356,1,1,2023-07-29T14:19:53.311000+00:00,9140,1216
3357,13,2,2023-07-29T14:19:53.311000+00:00,9140,1216
3358,11,3,2023-07-29T14:19:53.311000+00:00,9140,1216
3359,5,4,2023-07-29T14:19:53.311000+00:00,9140,1216
3360,6,10,2023-07-29T14:19:53.311000+00:00,9140,1216
3361,8,11,2023-07-29T14:19:53.311000+00:00,9140,1216
3362,15,14,2023-07-29T14:19:53.311000+00:00,9140,1216
3363,4,16,2023-07-29T14:19:53.311000+00:00,9140,1216
3364,14,18,2023-07-29T14:19:53.311000+00:00,9140,1216
3365,18,20,2023-07-29T14:19:53.311000+00:00,9140,1216
3366,16,22,2023-07-29T14:19:53.311000+00:00,9140,1216
3367,12,23,2023-07-29T14:19:53.311000+00:00,9140,1216
3368,19,24,2023-07-29T14:19:53.311000+00:00,9140,1216
3369,20,27,2023-07-29T14:19:53.311000+00:00,9140,1216
3370,9,31,2023-07-29T14:19:53.311000+00:00,9140,1216
3371,7,44,2023-07-29T14:19:53.311000+00:00,9140,1216
3372,3,55,2023-07-29T14:19:53.311000+00:00,9140,1216
3373,10,63,2023-07-29T14:19:53.311000+00:00,9140,1216
3374,17,77,2023-07-29T14:19:53.311000+00:00,9140,1216
3375,2,81,2023-07-29T14:19:53.311000+00:00,9140,1216
3376,2,16,2023-07-29T15:51:20.078000+00:00,9140,1216
3377,4,55,2023-07-29T15:51:20.078000+00:00,9140,1216
3378,3,81,2023-07-29T15:51:20.078000+00:00,9140,1216
3379,3,4,2023-07-29T15:51:21.625000+00:00,9140,1216
3380,5,55,2023-07-29T15:51:21.625000+00:00,9140,1216
3381,4,81,2023-07-29T15:51:21.625000+00:00,9140,1216
3382,7,10,2023-07-29T15:51:23.828000+00:00,9140,1216
3383,9,11,2023-07-29T15:51:23.828000+00:00,9140,1216
3384,4,31,2023-07-29T15:51:23.828000+00:00,9140,1216
3385,8,44,2023-07-29T15:51:23.828000+00:00,9140,1216
3386,6,55,2023-07-29T15:51:23.828000+00:00,9140,1216
3387,5,81,2023-07-29T15:51:23.828000+00:00,9140,1216
3388,8,10,2023-07-29T15:51:25.062000+00:00,9140,1216
3389,10,11,2023-07-29T15:51:25.062000+00:00,9140,1216
3390,9,44,2023-07-29T15:51:25.062000+00:00,9140,1216
3391,7,55,2023-07-29T15:51:25.062000+00:00,9140,1216
3392,5,63,2023-07-29T15:51:25.062000+00:00,9140,1216
3393,6,81,2023-07-29T15:51:25.062000+00:00,9140,1216
3394,6,2,2023-07-29T15:51:26.687000+00:00,9140,1216
3395,12,3,2023-07-29T15:51:26.687000+00:00,9140,1216
3396,9,10,2023-07-29T15:51:26.687000+00:00,9140,1216
3397,11,11,2023-07-29T15:51:26.687000+00:00,9140,1216
3398,13,23,2023-07-29T15:51:26.687000+00:00,9140,1216
3399,10,44,2023-07-29T15:51:26.687000+00:00,9140,1216
3400,8,55,2023-07-29T15:51:26.687000+00:00,9140,1216
3401,7,81,2023-07-29T15:51:26.687000+00:00,9140,1216
3402,13,3,2023-07-29T15:51:27.843000+00:00,9140,1216
3403,10,10,2023-07-29T15:51:27.843000+00:00,9140,1216
3404,12,11,2023-07-29T15:51:27.843000+00:00,9140,1216
3405,7,14,2023-07-29T15:51:27.843000+00:00,9140,1216
3406,15,18,2023-07-29T15:51:27.843000+00:00,9140,1216
3407,14,23,2023-07-29T15:51:27.843000+00:00,9140,1216
3408,11,44,2023-07-29T15:51:27.843000+00:00,9140,1216
3409,9,55,2023-07-29T15:51:27.843000+00:00,9140,1216
3410,8,81,2023-07-29T15:51:27.843000+00:00,9140,1216
3411,14,3,2023-07-29T15:51:28.984000+00:00,9140,1216
3412,11,10,2023-07-29T15:51:28.984000+00:00,9140,1216
3413,13,11,2023-07-29T15:51:28.984000+00:00,9140,1216
3414,16,18,2023-07-29T15:51:28.984000+00:00,9140,1216
3415,8,22,2023-07-29T15:51:28.984000+00:00,9140,1216
3416,15,23,2023-07-29T15:51:28.984000+00:00,9140,1216
3417,12,44,2023-07-29T15:51:28.984000+00:00,9140,1216
3418,10,55,2023-07-29T15:51:28.984000+00:00,9140,1216
3419,9,81,2023-07-29T15:51:28.984000+00:00,9140,1216
3420,15,3,2023-07-29T15:51:29.703000+00:00,9140,1216
3421,12,10,2023-07-29T15:51:29.703000+00:00,9140,1216
3422,14,11,2023-07-29T15:51:29.703000+00:00,9140,1216
3423,17,18,2023-07-29T15:51:29.703000+00:00,9140,1216
3424,9,20,2023-07-29T15:51:29.703000+00:00,9140,1216
3425,16,23,2023-07-29T15:51:29.703000+00:00,9140,1216
3426,13,44,2023-07-29T15:51:29.703000+00:00,9140,1216
3427,11,55,2023-07-29T15:51:29.703000+00:00,9140,1216
3428,18,77,2023-07-29T15:51:29.703000+00:00,9140,1216
3429,10,81,2023-07-29T15:51:29.703000+00:00,9140,1216
3430,16,3,2023-07-29T15:51:31.343000+00:00,9140,1216
3431,13,10,2023-07-29T15:51:31.343000+00:00,9140,1216
3432,15,11,2023-07-29T15:51:31.343000+00:00,9140,1216
3433,18,18,2023-07-29T15:51:31.343000+00:00,9140,1216
3434,17,23,2023-07-29T15:51:31.343000+00:00,9140,1216
3435,10,24,2023-07-29T15:51:31.343000+00:00,9140,1216
3436,14,44,2023-07-29T15:51:31.343000+00:00,9140,1216
3437,12,55,2023-07-29T15:51:31.343000+00:00,9140,1216
3438,19,77,2023-07-29T15:51:31.343000+00:00,9140,1216
3439,11,81,2023-07-29T15:51:31.343000+00:00,9140,1216
3440,12,10,2023-07-29T15:51:39.999000+00:00,9140,1216
3441,13,55,2023-07-29T15:51:39.999000+00:00,9140,1216
3442,13,11,2023-07-29T15:51:41.609000+00:00,9140,1216
3443,15,44,2023-07-29T15:51:41.609000+00:00,9140,1216
3444,14,55,2023-07-29T15:51:41.609000+00:00,9140,1216
3445,14,44,2023-07-29T15:51:43.921000+00:00,9140,1216
3446,15,55,2023-07-29T15:51:43.921000+00:00,9140,1216
3447,17,18,2023-07-29T15:51:46.812000+00:00,9140,1216
3448,18,23,2023-07-29T15:51:46.812000+00:00,9140,1216
3449,8,14,2023-07-29T15:53:06.030000+00:00,9140,1216
3450,10,20,2023-07-29T15:53:06.030000+00:00,9140,1216
3451,9,22,2023-07-29T15:53:06.030000+00:00,9140,1216
3452,11,24,2023-07-29T15:53:06.030000+00:00,9140,1216
3453,7,81,2023-07-29T15:53:06.030000+00:00,9140,1216
3454,10,10,2023-07-29T15:53:09.311000+00:00,9140,1216
3455,11,20,2023-07-29T15:53:09.311000+00:00,9140,1216
3456,12,24,2023-07-29T15:53:09.311000+00:00,9140,1216
3457,12,11,2023-07-29T15:53:10.030000+00:00,9140,1216
3458,13,24,2023-07-29T15:53:10.030000+00:00,9140,1216
3459,14,24,2023-07-29T15:53:12.186000+00:00,9140,1216
3460,13,44,2023-07-29T15:53:12.186000+00:00,9140,1216
3461,2,1,2023-07-29T15:55:06.419000+00:00,9140,1216
3462,7,2,2023-07-29T15:55:06.419000+00:00,9140,1216
3463,4,4,2023-07-29T15:55:06.419000+00:00,9140,1216
3464,3,16,2023-07-29T15:55:06.419000+00:00,9140,1216
3465,5,31,2023-07-29T15:55:06.419000+00:00,9140,1216
3466,6,63,2023-07-29T15:55:06.419000+00:00,9140,1216
3467,1,81,2023-07-29T15:55:06.419000+00:00,9140,1216
3468,8,2,2023-07-29T15:55:11.950000+00:00,9140,1216
3469,5,4,2023-07-29T15:55:11.950000+00:00,9140,1216
3470,3,10,2023-07-29T15:55:11.950000+00:00,9140,1216
3471,9,14,2023-07-29T15:55:11.950000+00:00,9140,1216
3472,4,16,2023-07-29T15:55:11.950000+00:00,9140,1216
3473,10,22,2023-07-29T15:55:11.950000+00:00,9140,1216
3474,6,31,2023-07-29T15:55:11.950000+00:00,9140,1216
3475,7,63,2023-07-29T15:55:11.950000+00:00,9140,1216
3476,9,2,2023-07-29T15:55:12.528000+00:00,9140,1216
3477,6,4,2023-07-29T15:55:12.528000+00:00,9140,1216
3478,4,11,2023-07-29T15:55:12.528000+00:00,9140,1216
3479,10,14,2023-07-29T15:55:12.528000+00:00,9140,1216
3480,5,16,2023-07-29T15:55:12.528000+00:00,9140,1216
3481,12,20,2023-07-29T15:55:12.528000+00:00,9140,1216
3482,11,22,2023-07-29T15:55:12.528000+00:00,9140,1216
3483,7,31,2023-07-29T15:55:12.528000+00:00,9140,1216
3484,8,63,2023-07-29T15:55:12.528000+00:00,9140,1216
3485,10,2,2023-07-29T15:55:13.575000+00:00,9140,1216
3486,7,4,2023-07-29T15:55:13.575000+00:00,9140,1216
3487,11,14,2023-07-29T15:55:13.575000+00:00,9140,1216
3488,6,16,2023-07-29T15:55:13.575000+00:00,9140,1216
3489,13,20,2023-07-29T15:55:13.575000+00:00,9140,1216
3490,12,22,2023-07-29T15:55:13.575000+00:00,9140,1216
3491,8,31,2023-07-29T15:55:13.575000+00:00,9140,1216
3492,5,44,2023-07-29T15:55:13.575000+00:00,9140,1216
3493,9,63,2023-07-29T15:55:13.575000+00:00,9140,1216
3494,11,2,2023-07-29T15:55:15.200000+00:00,9140,1216
3495,8,4,2023-07-29T15:55:15.200000+00:00,9140,1216
3496,12,14,2023-07-29T15:55:15.200000+00:00,9140,1216
3497,7,16,2023-07-29T15:55:15.200000+00:00,9140,1216
3498,14,20,2023-07-29T15:55:15.200000+00:00,9140,1216
3499,13,22,2023-07-29T15:55:15.200000+00:00,9140,1216
3500,15,24,2023-07-29T15:55:15.200000+00:00,9140,1216
3501,9,31,2023-07-29T15:55:15.200000+00:00,9140,1216
3502,6,55,2023-07-29T15:55:15.200000+00:00,9140,1216
3503,10,63,2023-07-29T15:55:15.200000+00:00,9140,1216
3504,12,2,2023-07-29T15:55:20.091000+00:00,9140,1216
3505,9,3,2023-07-29T15:55:20.091000+00:00,9140,1216
3506,13,14,2023-07-29T15:55:20.091000+00:00,9140,1216
3507,15,20,2023-07-29T15:55:20.091000+00:00,9140,1216
3508,14,22,2023-07-29T15:55:20.091000+00:00,9140,1216
3509,16,24,2023-07-29T15:55:20.091000+00:00,9140,1216
3510,10,31,2023-07-29T15:55:20.091000+00:00,9140,1216
3511,11,63,2023-07-29T15:55:20.091000+00:00,9140,1216
3512,13,2,2023-07-29T15:55:22.669000+00:00,9140,1216
3513,14,14,2023-07-29T15:55:22.669000+00:00,9140,1216
3514,11,18,2023-07-29T15:55:22.669000+00:00,9140,1216
3515,16,20,2023-07-29T15:55:22.669000+00:00,9140,1216
3516,15,22,2023-07-29T15:55:22.669000+00:00,9140,1216
3517,17,24,2023-07-29T15:55:22.669000+00:00,9140,1216
3518,12,63,2023-07-29T15:55:22.669000+00:00,9140,1216
3519,14,2,2023-07-29T15:55:24.106000+00:00,9140,1216
3520,15,14,2023-07-29T15:55:24.106000+00:00,9140,1216
3521,17,20,2023-07-29T15:55:24.106000+00:00,9140,1216
3522,16,22,2023-07-29T15:55:24.106000+00:00,9140,1216
3523,13,23,2023-07-29T15:55:24.106000+00:00,9140,1216
3524,18,24,2023-07-29T15:55:24.106000+00:00,9140,1216
3525,15,2,2023-07-29T15:55:24.841000+00:00,9140,1216
3526,16,14,2023-07-29T15:55:24.841000+00:00,9140,1216
3527,18,20,2023-07-29T15:55:24.841000+00:00,9140,1216
3528,17,22,2023-07-29T15:55:24.841000+00:00,9140,1216
3529,19,24,2023-07-29T15:55:24.841000+00:00,9140,1216
3530,14,77,2023-07-29T15:55:24.841000+00:00,9140,1216
3531,16,2,2023-07-29T15:55:25.638000+00:00,9140,1216
3532,17,14,2023-07-29T15:55:25.638000+00:00,9140,1216
3533,19,20,2023-07-29T15:55:25.638000+00:00,9140,1216
3534,18,22,2023-07-29T15:55:25.638000+00:00,9140,1216
3535,20,24,2023-07-29T15:55:25.638000+00:00,9140,1216
3536,15,27,2023-07-29T15:55:25.638000+00:00,9140,1216
3537,17,2,2023-07-29T15:55:26.169000+00:00,9140,1216
3538,16,14,2023-07-29T15:55:26.169000+00:00,9140,1216
3539,16,2,2023-07-29T15:57:48.308000+00:00,9140,1216
3540,17,14,2023-07-29T15:57:48.308000+00:00,9140,1216
3541,18,14,2023-07-29T15:57:51.308000+00:00,9140,1216
3542,17,22,2023-07-29T15:57:51.308000+00:00,9140,1216
3543,19,14,2023-07-29T15:57:52.714000+00:00,9140,1216
3544,18,20,2023-07-29T15:57:52.714000+00:00,9140,1216
3545,20,14,2023-07-29T15:57:54.714000+00:00,9140,1216
3546,19,24,2023-07-29T15:57:54.714000+00:00,9140,1216
3547,17,20,2023-07-29T16:03:40.820000+00:00,9140,1216
3548,18,22,2023-07-29T16:03:40.820000+00:00,9140,1216
3549,19,22,2023-07-29T16:03:41.148000+00:00,9140,1216
3550,18,24,2023-07-29T16:03:41.148000+00:00,9140,1216
3551,1,1,2023-07-29T16:05:30.428000+00:00,9140,1216
3552,2,81,2023-07-29T16:05:30.428000+00:00,9140,1216
3553,5,11,2023-07-29T16:07:36.989000+00:00,9140,1216
3554,4,44,2023-07-29T16:07:36.989000+00:00,9140,1216
3555,6,11,2023-07-29T16:07:37.770000+00:00,9140,1216
3556,5,55,2023-07-29T16:07:37.770000+00:00,9140,1216
3557,7,11,2023-07-29T16:07:39.692000+00:00,9140,1216
3558,6,16,2023-07-29T16:07:39.692000+00:00,9140,1216
3559,7,4,2023-07-29T16:07:41.129000+00:00,9140,1216
3560,8,11,2023-07-29T16:07:41.129000+00:00,9140,1216
3561,8,3,2023-07-29T16:07:42.020000+00:00,9140,1216
3562,9,11,2023-07-29T16:07:42.020000+00:00,9140,1216
3563,10,11,2023-07-29T16:07:42.879000+00:00,9140,1216
3564,9,31,2023-07-29T16:07:42.879000+00:00,9140,1216
3565,11,11,2023-07-29T16:07:43.317000+00:00,9140,1216
3566,12,18,2023-07-29T16:07:43.317000+00:00,9140,1216
3567,10,63,2023-07-29T16:07:43.317000+00:00,9140,1216
3568,12,11,2023-07-29T16:07:44.801000+00:00,9140,1216
3569,11,18,2023-07-29T16:07:44.801000+00:00,9140,1216
3570,13,11,2023-07-29T16:07:45.989000+00:00,9140,1216
3571,12,23,2023-07-29T16:07:45.989000+00:00,9140,1216
3572,14,11,2023-07-29T16:07:46.567000+00:00,9140,1216
3573,13,77,2023-07-29T16:07:46.567000+00:00,9140,1216
3574,15,11,2023-07-29T16:07:47.911000+00:00,9140,1216
3575,14,27,2023-07-29T16:07:47.911000+00:00,9140,1216
3576,15,2,2023-07-29T16:07:48.739000+00:00,9140,1216
3577,16,11,2023-07-29T16:07:48.739000+00:00,9140,1216
3578,10,31,2023-07-29T16:09:46.284000+00:00,9140,1216
3579,9,63,2023-07-29T16:09:46.284000+00:00,9140,1216
3580,14,2,2023-07-29T16:09:53.440000+00:00,9140,1216
3581,15,27,2023-07-29T16:09:53.440000+00:00,9140,1216
3582,17,11,2023-07-29T16:09:54.175000+00:00,9140,1216
3583,15,20,2023-07-29T16:09:54.175000+00:00,9140,1216
3584,16,27,2023-07-29T16:09:54.175000+00:00,9140,1216
3585,18,11,2023-07-29T16:09:56.706000+00:00,9140,1216
3586,17,24,2023-07-29T16:09:56.706000+00:00,9140,1216
3587,19,11,2023-07-29T16:09:57.987000+00:00,9140,1216
3588,18,22,2023-07-29T16:09:57.987000+00:00,9140,1216
3589,9,3,2023-07-29T16:11:48.955000+00:00,9140,1216
3590,8,63,2023-07-29T16:11:48.955000+00:00,9140,1216
3591,16,24,2023-07-29T16:14:07.625000+00:00,9140,1216
3592,17,27,2023-07-29T16:14:07.625000+00:00,9140,1216
3593,17,2,2023-07-29T16:15:51.202000+00:00,9140,1216
3594,14,20,2023-07-29T16:15:51.202000+00:00,9140,1216
3595,15,24,2023-07-29T16:15:51.202000+00:00,9140,1216
3596,16,27,2023-07-29T16:15:51.202000+00:00,9140,1216
3597,5,44,2023-07-29T16:15:51.202000+00:00,9140,1216
3598,4,55,2023-07-29T16:15:51.202000+00:00,9140,1216
3599,5,16,2023-07-29T16:15:51.530000+00:00,9140,1216
3600,6,44,2023-07-29T16:15:51.530000+00:00,9140,1216
3601,6,4,2023-07-29T16:15:52.593000+00:00,9140,1216
3602,7,44,2023-07-29T16:15:52.593000+00:00,9140,1216
3603,10,3,2023-07-29T16:15:58.858000+00:00,9140,1216
3604,9,31,2023-07-29T16:15:58.858000+00:00,9140,1216
3605,14,2,2023-07-29T16:16:09.093000+00:00,9140,1216
3606,15,20,2023-07-29T16:16:09.093000+00:00,9140,1216
3607,16,24,2023-07-29T16:16:09.093000+00:00,9140,1216
3608,17,27,2023-07-29T16:16:09.093000+00:00,9140,1216
3609,15,2,2023-07-29T16:16:09.483000+00:00,9140,1216
3610,14,20,2023-07-29T16:16:09.483000+00:00,9140,1216
3611,16,2,2023-07-29T16:16:12.842000+00:00,9140,1216
3612,15,24,2023-07-29T16:16:12.842000+00:00,9140,1216
3613,6,1,2023-07-30T12:01:04.702000+00:00,9141,1216
3614,18,2,2023-07-30T12:01:04.702000+00:00,9141,1216
3615,19,3,2023-07-30T12:01:04.702000+00:00,9141,1216
3616,7,4,2023-07-30T12:01:04.702000+00:00,9141,1216
3617,12,10,2023-07-30T12:01:04.702000+00:00,9141,1216
3618,2,11,2023-07-30T12:01:04.702000+00:00,9141,1216
3619,9,14,2023-07-30T12:01:04.702000+00:00,9141,1216
3620,1,16,2023-07-30T12:01:04.702000+00:00,9141,1216
3621,10,18,2023-07-30T12:01:04.702000+00:00,9141,1216
3622,16,20,2023-07-30T12:01:04.702000+00:00,9141,1216
3623,11,22,2023-07-30T12:01:04.702000+00:00,9141,1216
3624,15,23,2023-07-30T12:01:04.702000+00:00,9141,1216
3625,17,24,2023-07-30T12:01:04.702000+00:00,9141,1216
3626,20,27,2023-07-30T12:01:04.702000+00:00,9141,1216
3627,14,31,2023-07-30T12:01:04.702000+00:00,9141,1216
3628,3,44,2023-07-30T12:01:04.702000+00:00,9141,1216
3629,4,55,2023-07-30T12:01:04.702000+00:00,9141,1216
3630,8,63,2023-07-30T12:01:04.702000+00:00,9141,1216
3631,13,77,2023-07-30T12:01:04.702000+00:00,9141,1216
3632,5,81,2023-07-30T12:01:04.702000+00:00,9141,1216
3633,1,11,2023-07-30T13:04:20.754000+00:00,9141,1216
3634,2,16,2023-07-30T13:04:20.754000+00:00,9141,1216
3635,5,1,2023-07-30T13:04:22.066000+00:00,9141,1216
3636,6,81,2023-07-30T13:04:22.066000+00:00,9141,1216
3637,8,4,2023-07-30T13:04:22.722000+00:00,9141,1216
3638,6,14,2023-07-30T13:04:22.722000+00:00,9141,1216
3639,9,63,2023-07-30T13:04:22.722000+00:00,9141,1216
3640,7,81,2023-07-30T13:04:22.722000+00:00,9141,1216
3641,7,4,2023-07-30T13:04:22.832000+00:00,9141,1216
3642,8,81,2023-07-30T13:04:22.832000+00:00,9141,1216
3643,11,18,2023-07-30T13:04:23.207000+00:00,9141,1216
3644,8,22,2023-07-30T13:04:23.207000+00:00,9141,1216
3645,10,63,2023-07-30T13:04:23.207000+00:00,9141,1216
3646,9,81,2023-07-30T13:04:23.207000+00:00,9141,1216
3647,9,18,2023-07-30T13:04:23.660000+00:00,9141,1216
3648,11,63,2023-07-30T13:04:23.660000+00:00,9141,1216
3649,10,81,2023-07-30T13:04:23.660000+00:00,9141,1216
3650,13,10,2023-07-30T13:04:24.051000+00:00,9141,1216
3651,10,23,2023-07-30T13:04:24.051000+00:00,9141,1216
3652,15,31,2023-07-30T13:04:24.051000+00:00,9141,1216
3653,12,63,2023-07-30T13:04:24.051000+00:00,9141,1216
3654,14,77,2023-07-30T13:04:24.051000+00:00,9141,1216
